get_date,lat,lng,speed,line_no,y,dist
2018-01-01 6:32,35.18827,128.9603,86,13395,0:08:48,6.989190022
2018-01-01 6:32,35.18762,128.9601,87,13395,0:08:45,7.063740316
2018-01-01 6:32,35.18696,128.95992,87,13395,0:08:42,7.138953489
2018-01-01 6:32,35.1863,128.95973,87,13395,0:08:39,7.214369681
2018-01-01 6:32,35.18563,128.95955,88,13395,0:08:36,7.290668952
2018-01-01 6:32,35.18496,128.95934,89,13395,0:08:33,7.367599268
2018-01-01 6:32,35.18431,128.95909,88,13395,0:08:30,7.443386599
2018-01-01 6:32,35.18367,128.95883,86,13395,0:08:27,7.518395108
2018-01-01 6:32,35.18306,128.95857,84,13395,0:08:24,7.590244479
2018-01-01 6:32,35.18246,128.95834,78,13395,0:08:21,7.660181221
2018-01-01 6:32,35.18191,128.95818,71,13395,0:08:18,7.723063104
2018-01-01 6:32,35.18138,128.95804,67,13395,0:08:15,7.783373201
2018-01-01 6:33,35.18093,128.95795,53,13395,0:08:12,7.834090967
2018-01-01 6:33,35.18058,128.95789,44,13395,0:08:09,7.873401698
2018-01-01 6:33,35.18028,128.95784,36,13395,0:08:06,7.907078836
2018-01-01 6:33,35.18003,128.95779,28,13395,0:08:03,7.935255382
2018-01-01 6:33,35.17988,128.95779,14,13395,0:08:00,7.951939856
2018-01-01 6:33,35.17981,128.95779,5,13395,0:07:57,7.959725945
2018-01-01 6:33,35.17979,128.95778,0,13395,0:07:54,7.962129142
2018-01-01 6:33,35.17979,128.95778,0,13395,0:07:51,7.962129142
2018-01-01 6:33,35.17978,128.95779,0,13395,0:07:48,7.963565712
2018-01-01 6:33,35.17978,128.95779,0,13395,0:07:45,7.963565712
2018-01-01 6:33,35.17977,128.95781,0,13395,0:07:42,7.965697218
2018-01-01 6:33,35.17976,128.95781,0,13395,0:07:39,7.966809516
2018-01-01 6:33,35.17976,128.95781,0,13395,0:07:36,7.966809516
2018-01-01 6:33,35.17975,128.95781,0,13395,0:07:33,7.967921814
2018-01-01 6:33,35.17974,128.95781,0,13395,0:07:30,7.969034112
2018-01-01 6:33,35.17973,128.95781,0,13395,0:07:27,7.970146411
2018-01-01 6:33,35.17973,128.95782,0,13395,0:07:24,7.971055547
2018-01-01 6:33,35.17972,128.95782,0,13395,0:07:21,7.972167845
