get_date,lat,lng,speed,line_no,y,dist
2018-01-03 6:37,35.17593,128.95885,64,13395,0:06:51,8.433881644
2018-01-03 6:37,35.17544,128.95903,67,13395,0:06:48,8.490788208
2018-01-03 6:37,35.17493,128.95921,67,13395,0:06:45,8.549828888
2018-01-03 6:38,35.17446,128.9594,62,13395,0:06:42,8.604887084
2018-01-03 6:38,35.17402,128.95953,58,13395,0:06:39,8.655235232
2018-01-03 6:38,35.17361,128.95967,52,13395,0:06:36,8.702582554
2018-01-03 6:38,35.17321,128.95979,54,13395,0:06:33,8.748392713
2018-01-03 6:38,35.17278,128.9599,58,13395,0:06:30,8.797256024
2018-01-03 6:38,35.17232,128.95999,59,13395,0:06:27,8.849071966
2018-01-03 6:38,35.17187,128.96004,58,13395,0:06:24,8.899331417
2018-01-03 6:38,35.1714,128.96008,61,13395,0:06:21,8.951735793
2018-01-03 6:38,35.17093,128.9601,59,13395,0:06:18,9.004045432
2018-01-03 6:38,35.17049,128.9601,55,13395,0:06:15,9.052986559
2018-01-03 6:38,35.1701,128.96007,46,13395,0:06:12,9.096451869
2018-01-03 6:38,35.16982,128.96004,28,13395,0:06:09,9.127715447
2018-01-03 6:38,35.16962,128.96001,27,13395,0:06:06,9.150128024
2018-01-03 6:38,35.16943,128.9599,25,13395,0:06:03,9.173508933
2018-01-03 6:38,35.16932,128.95975,22,13395,0:06:00,9.191831548
2018-01-03 6:38,35.16924,128.95955,20,13395,0:05:57,9.212076976
2018-01-03 6:38,35.16917,128.95938,24,13395,0:05:54,9.229384533
2018-01-03 6:38,35.16906,128.95914,32,13395,0:05:51,9.254402654
2018-01-03 6:38,35.16893,128.95882,41,13395,0:05:48,9.286893822
2018-01-03 6:38,35.16879,128.95844,47,13395,0:05:45,9.324792607
2018-01-03 6:39,35.16862,128.95801,52,13395,0:05:42,9.368223209
2018-01-03 6:39,35.16845,128.95753,56,13395,0:05:39,9.415787873
2018-01-03 6:39,35.16828,128.95706,56,13395,0:05:36,9.462519695
2018-01-03 6:39,35.16811,128.95657,52,13395,0:05:33,9.510920203
2018-01-03 6:39,35.16796,128.95615,43,13395,0:05:30,9.552594969
2018-01-03 6:39,35.16782,128.95578,40,13395,0:05:27,9.589667043
2018-01-03 6:39,35.16772,128.95547,30,13395,0:05:24,9.619969644
2018-01-03 6:39,35.16763,128.95525,23,13395,0:05:21,9.642338637
2018-01-03 6:39,35.16758,128.95512,9,13395,0:05:18,9.655402137
2018-01-03 6:39,35.16755,128.95506,1,13395,0:05:15,9.661797352
2018-01-03 6:39,35.16753,128.95502,5,13395,0:05:12,9.666060829
2018-01-03 6:39,35.16749,128.95491,16,13395,0:05:09,9.677007758
2018-01-03 6:39,35.16743,128.95477,21,13395,0:05:06,9.69138092
2018-01-03 6:39,35.16735,128.95461,20,13395,0:05:03,9.708434853
2018-01-03 6:39,35.16727,128.95442,21,13395,0:05:00,9.727868045
2018-01-03 6:39,35.16718,128.95419,27,13395,0:04:57,9.751053848
2018-01-03 6:39,35.16707,128.95393,30,13395,0:04:54,9.777673542
2018-01-03 6:39,35.16693,128.95357,37,13395,0:04:51,9.813922791
2018-01-03 6:39,35.1668,128.95323,35,13395,0:04:48,9.848052786
2018-01-03 6:39,35.16667,128.9529,36,13395,0:04:45,9.881361411
2018-01-03 6:40,35.16653,128.95258,34,13395,0:04:42,9.914363387
2018-01-03 6:40,35.16639,128.95222,44,13395,0:04:39,9.950612833
2018-01-03 6:40,35.16624,128.95181,50,13395,0:04:36,9.991456722
2018-01-03 6:40,35.16607,128.95137,53,13395,0:04:33,10.03570878
2018-01-03 6:40,35.16591,128.95091,53,13395,0:04:30,10.0811648
2018-01-03 6:40,35.16574,128.95045,53,13395,0:04:27,10.12706778
2018-01-03 6:40,35.16558,128.95001,50,13395,0:04:24,10.17085632
2018-01-03 6:40,35.16543,128.94958,48,13395,0:04:21,10.21336698
2018-01-03 6:40,35.16528,128.9492,45,13395,0:04:18,10.25173754
2018-01-03 6:40,35.16513,128.94884,42,13395,0:04:15,10.288479
2018-01-03 6:40,35.165,128.94847,37,13395,0:04:12,10.32509884
2018-01-03 6:40,35.16492,128.94821,25,13395,0:04:09,10.35035982
2018-01-03 6:40,35.16485,128.948,24,13395,0:04:06,10.37098153
2018-01-03 6:40,35.16478,128.9478,22,13395,0:04:03,10.39076424
2018-01-03 6:40,35.16472,128.94763,16,13395,0:04:00,10.40760152
2018-01-03 6:40,35.16468,128.94751,12,13395,0:03:57,10.41938538
2018-01-03 6:40,35.16463,128.9474,14,13395,0:03:54,10.4308299
2018-01-03 6:40,35.16459,128.94728,12,13395,0:03:51,10.44261377
2018-01-03 6:40,35.16458,128.94714,14,13395,0:03:48,10.45539254
2018-01-03 6:40,35.16468,128.94698,20,13395,0:03:45,10.47370621
2018-01-03 6:41,35.16487,128.9469,29,13395,0:03:42,10.49605681
2018-01-03 6:41,35.16513,128.94679,38,13395,0:03:39,10.52665743
2018-01-03 6:41,35.16544,128.94666,43,13395,0:03:36,10.56310862
2018-01-03 6:41,35.16576,128.9465,43,13395,0:03:33,10.60156074
2018-01-03 6:41,35.16607,128.94637,41,13395,0:03:30,10.6380119
2018-01-03 6:41,35.16637,128.94614,41,13395,0:03:27,10.67739293
2018-01-03 6:41,35.16665,128.946,38,13395,0:03:24,10.71103848
2018-01-03 6:41,35.16687,128.94582,28,13395,0:03:21,10.74047806
2018-01-03 6:41,35.16703,128.94572,17,13395,0:03:18,10.76046315
2018-01-03 6:41,35.16713,128.94566,12,13395,0:03:15,10.77285206
2018-01-03 6:41,35.16724,128.94559,16,13395,0:03:12,10.78664388
2018-01-03 6:41,35.16738,128.94554,16,13395,0:03:09,10.80286616
2018-01-03 6:41,35.16751,128.94554,19,13395,0:03:06,10.81732603
2018-01-03 6:41,35.16766,128.94554,19,13395,0:03:03,10.83401051
2018-01-03 6:41,35.16777,128.94543,20,13395,0:03:00,10.84981372
2018-01-03 6:41,35.16781,128.94522,24,13395,0:02:57,10.86941987
2018-01-03 6:41,35.16781,128.94496,30,13395,0:02:54,10.89306087
2018-01-03 6:41,35.16773,128.9447,31,13395,0:02:51,10.91832108
2018-01-03 6:41,35.16754,128.94449,34,13395,0:02:48,10.94680334
2018-01-03 6:41,35.1673,128.94432,35,13395,0:02:45,10.97765087
2018-01-03 6:42,35.16708,128.94418,27,13395,0:02:42,11.00523453
2018-01-03 6:42,35.16692,128.94409,23,13395,0:02:39,11.02482266
2018-01-03 6:42,35.16673,128.94395,34,13395,0:02:36,11.04949415
2018-01-03 6:42,35.16644,128.94377,45,13395,0:02:33,11.0856656
2018-01-03 6:42,35.16611,128.94359,48,13395,0:02:30,11.12585518
2018-01-03 6:42,35.16576,128.94337,53,13395,0:02:27,11.16962451
2018-01-03 6:42,35.16537,128.94315,57,13395,0:02:24,11.2173945
2018-01-03 6:42,35.16496,128.9429,60,13395,0:02:21,11.26835047
2018-01-03 6:42,35.16454,128.94266,61,13395,0:02:18,11.31991295
2018-01-03 6:42,35.16412,128.94241,59,13395,0:02:15,11.37186687
2018-01-03 6:42,35.16371,128.94217,57,13395,0:02:12,11.42242388
2018-01-03 6:42,35.16333,128.94196,53,13395,0:02:09,11.4688046
2018-01-03 6:42,35.16298,128.94174,46,13395,0:02:06,11.51257425
