get_date,lat,lng,speed,line_no,y,dist
2018-01-05 6:35,35.19282,128.96227,97,13395,0:08:06,6.490718037
2018-01-05 6:35,35.19213,128.9619,97,13395,0:08:03,6.574512469
2018-01-05 6:35,35.19143,128.96156,97,13395,0:08:00,6.658282988
2018-01-05 6:35,35.19074,128.96124,94,13395,0:07:57,6.740359008
2018-01-05 6:35,35.19007,128.96092,92,13395,0:07:54,6.820358801
2018-01-05 6:35,35.1894,128.96065,92,13395,0:07:51,6.898820353
2018-01-05 6:35,35.18871,128.9604,93,13395,0:07:48,6.978862883
2018-01-05 6:35,35.188,128.96017,95,13395,0:07:45,7.060556847
2018-01-05 6:35,35.18728,128.95998,96,13395,0:07:42,7.142483659
2018-01-05 6:35,35.18655,128.95978,96,13395,0:07:39,7.225692023
2018-01-05 6:36,35.18583,128.95958,96,13395,0:07:36,7.307815361
2018-01-05 6:36,35.18512,128.95937,94,13395,0:07:33,7.389063195
2018-01-05 6:36,35.18443,128.95911,93,13395,0:07:30,7.469368915
2018-01-05 6:36,35.18375,128.95883,91,13395,0:07:27,7.549173527
2018-01-05 6:36,35.1831,128.95854,84,13395,0:07:24,7.626129674
2018-01-05 6:36,35.18253,128.95833,74,13395,0:07:21,7.692342652
2018-01-05 6:36,35.18199,128.95816,70,13395,0:07:18,7.754363205
2018-01-05 6:36,35.18149,128.95802,62,13395,0:07:15,7.811415903
2018-01-05 6:36,35.18105,128.95795,53,13395,0:07:12,7.86076904
2018-01-05 6:36,35.18065,128.95789,52,13395,0:07:09,7.905594104
2018-01-05 6:36,35.18027,128.95787,45,13395,0:07:06,7.947900531
2018-01-05 6:36,35.17998,128.95786,31,13395,0:07:03,7.980169992
2018-01-05 6:36,35.17981,128.95787,15,13395,0:07:00,7.999100906
2018-01-05 6:36,35.17973,128.95787,5,13395,0:06:57,8.007999293
2018-01-05 6:36,35.17972,128.95787,0,13395,0:06:54,8.009111591
2018-01-05 6:36,35.17972,128.95787,0,13395,0:06:51,8.009111591
2018-01-05 6:36,35.17972,128.95787,0,13395,0:06:48,8.009111591
2018-01-05 6:36,35.17971,128.95787,0,13395,0:06:45,8.01022389
2018-01-05 6:36,35.17971,128.95787,0,13395,0:06:42,8.01022389
2018-01-05 6:36,35.17971,128.95787,0,13395,0:06:39,8.01022389
2018-01-05 6:37,35.17972,128.95787,0,13395,0:06:36,8.011336188
2018-01-05 6:37,35.17972,128.95787,0,13395,0:06:33,8.011336188
2018-01-05 6:37,35.17973,128.95787,0,13395,0:06:30,8.012448486
2018-01-05 6:37,35.17973,128.95786,0,13395,0:06:27,8.013357622
2018-01-05 6:37,35.17974,128.95786,0,13395,0:06:24,8.01446992
