get_date,lat,lng,speed,line_no,y,day
2018-01-02 6:39,35.16796,128.95618,34,13395,0:05:09,3
2018-01-02 6:39,35.16787,128.95589,31,13395,0:05:06,3
2018-01-02 6:39,35.16777,128.95563,30,13395,0:05:03,3
2018-01-02 6:39,35.16767,128.95537,31,13395,0:05:00,3
2018-01-02 6:39,35.16756,128.95509,34,13395,0:04:57,3
2018-01-02 6:39,35.16744,128.95477,37,13395,0:04:54,3
2018-01-02 6:39,35.16731,128.95444,37,13395,0:04:51,3
2018-01-02 6:39,35.16718,128.95413,37,13395,0:04:48,3
2018-01-02 6:39,35.16704,128.95381,35,13395,0:04:45,3
2018-01-02 6:39,35.16693,128.95354,32,13395,0:04:42,3
2018-01-02 6:39,35.16681,128.95323,38,13395,0:04:39,3
2018-01-02 6:40,35.16668,128.95288,42,13395,0:04:36,3
2018-01-02 6:40,35.16653,128.9525,46,13395,0:04:33,3
2018-01-02 6:40,35.16637,128.95209,51,13395,0:04:30,3
2018-01-02 6:40,35.16621,128.95163,52,13395,0:04:27,3
2018-01-02 6:40,35.16603,128.95117,54,13395,0:04:24,3
2018-01-02 6:40,35.16586,128.95073,53,13395,0:04:21,3
2018-01-02 6:40,35.1657,128.95027,51,13395,0:04:18,3
2018-01-02 6:40,35.16553,128.94983,52,13395,0:04:15,3
2018-01-02 6:40,35.16538,128.94937,51,13395,0:04:12,3
2018-01-02 6:40,35.16521,128.94893,49,13395,0:04:09,3
2018-01-02 6:40,35.16507,128.94852,45,13395,0:04:06,3
2018-01-02 6:40,35.16494,128.94814,43,13395,0:04:03,3
2018-01-02 6:40,35.16482,128.9478,33,13395,0:04:00,3
2018-01-02 6:40,35.16475,128.94759,21,13395,0:03:57,3
2018-01-02 6:40,35.1647,128.94743,13,13395,0:03:54,3
2018-01-02 6:40,35.16467,128.94734,11,13395,0:03:51,3
2018-01-02 6:40,35.16462,128.94725,12,13395,0:03:48,3
2018-01-02 6:40,35.16459,128.94711,13,13395,0:03:45,3
2018-01-02 6:40,35.16463,128.94695,13,13395,0:03:42,3
2018-01-02 6:40,35.16475,128.94687,20,13395,0:03:39,3
2018-01-02 6:41,35.16494,128.94679,28,13395,0:03:36,3
2018-01-02 6:41,35.16518,128.94667,37,13395,0:03:33,3
2018-01-02 6:41,35.16548,128.9465,43,13395,0:03:30,3
2018-01-02 6:41,35.16579,128.94635,43,13395,0:03:27,3
2018-01-02 6:41,35.16609,128.94617,43,13395,0:03:24,3
2018-01-02 6:41,35.16641,128.946,45,13395,0:03:21,3
2018-01-02 6:41,35.16671,128.9458,42,13395,0:03:18,3
2018-01-02 6:41,35.16699,128.94566,34,13395,0:03:15,3
2018-01-02 6:41,35.1672,128.94557,24,13395,0:03:12,3
2018-01-02 6:41,35.16739,128.94554,23,13395,0:03:09,3
2018-01-02 6:41,35.16752,128.94553,12,13395,0:03:06,3
2018-01-02 6:41,35.16755,128.94551,2,13395,0:03:03,3
2018-01-02 6:41,35.16759,128.94551,9,13395,0:03:00,3
2018-01-02 6:41,35.16768,128.94548,13,13395,0:02:57,3
2018-01-02 6:41,35.16777,128.94536,20,13395,0:02:54,3
2018-01-02 6:41,35.16781,128.94514,27,13395,0:02:51,3
2018-01-02 6:41,35.1678,128.94487,31,13395,0:02:48,3
2018-01-02 6:41,35.16766,128.94461,36,13395,0:02:45,3
2018-01-02 6:41,35.16742,128.9444,40,13395,0:02:42,3
2018-01-02 6:41,35.16716,128.94423,33,13395,0:02:39,3
2018-01-02 6:42,35.16697,128.94412,26,13395,0:02:36,3
2018-01-02 6:42,35.16675,128.944,36,13395,0:02:33,3
2018-01-02 6:42,35.16645,128.94382,46,13395,0:02:30,3
2018-01-02 6:42,35.16611,128.94363,50,13395,0:02:27,3
2018-01-02 6:42,35.16574,128.94341,55,13395,0:02:24,3
2018-01-02 6:42,35.16534,128.94318,59,13395,0:02:21,3
2018-01-02 6:42,35.16492,128.94293,59,13395,0:02:18,3
2018-01-02 6:42,35.16451,128.94269,58,13395,0:02:15,3
2018-01-02 6:42,35.16411,128.94246,56,13395,0:02:12,3
2018-01-02 6:42,35.16372,128.94223,55,13395,0:02:09,3
2018-01-02 6:42,35.16333,128.942,54,13395,0:02:06,3
