line_no,inout_type,stop_no,seq,stop_name,x,y,get_date,input_date
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121918,35.21186066,2018-10-05 06:24:57,2018-10-05 06:25:04
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352417,35.16741943,2018-10-05 06:51:39,2018-10-05 06:51:47
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16918945,2018-10-05 06:51:57,2018-10-05 06:52:03
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018-10-05 06:54:24,2018-10-05 06:54:35
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333649,35.17724991,2018-10-05 06:55:15,2018-10-05 06:55:25
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21240997,2018-10-08 06:17:07,2018-10-08 06:17:14
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.21179962,2018-10-08 06:24:37,2018-10-08 06:24:44
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16727066,2018-10-08 06:49:58,2018-10-08 06:50:04
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16923141,2018-10-08 06:50:19,2018-10-08 06:50:25
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346466,35.17580032,2018-10-08 06:51:46,2018-10-08 06:51:54
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333801,35.17726135,2018-10-08 06:52:37,2018-10-08 06:52:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0141907,35.21237183,2018-10-09 06:34:25,2018-10-09 06:34:35
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0120392,35.21184158,2018-10-09 06:34:40,2018-10-09 06:34:46
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16740036,2018-10-09 06:52:16,2018-10-09 06:52:21
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16909027,2018-10-09 06:52:34,2018-10-09 06:52:42
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17593002,2018-10-09 06:53:25,2018-10-09 06:53:32
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334869,35.17720032,2018-10-09 06:54:43,2018-10-09 06:54:48
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21242905,2018-10-11 06:16:55,2018-10-11 06:17:02
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123596,35.21191025,2018-10-11 06:24:46,2018-10-11 06:24:53
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16728973,2018-10-11 06:51:01,2018-10-11 06:51:10
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16899109,2018-10-11 06:51:28,2018-10-11 06:51:31
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345703,35.17583084,2018-10-11 06:53:16,2018-10-11 06:53:21
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333801,35.17723083,2018-10-11 06:53:55,2018-10-11 06:54:04
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014267,35.21240997,2018-10-12 06:17:13,2018-10-12 06:17:17
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122833,35.21186066,2018-10-12 06:24:25,2018-10-12 06:24:34
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16733932,2018-10-12 06:47:07,2018-10-12 06:47:13
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16918945,2018-10-12 06:47:28,2018-10-12 06:47:34
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345703,35.17583847,2018-10-12 06:49:28,2018-10-12 06:49:32
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335022,35.17720032,2018-10-12 06:50:07,2018-10-12 06:50:14
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143738,35.21239853,2018-10-16 06:17:13,2018-10-16 06:17:19
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122833,35.21179962,2018-10-16 06:24:52,2018-10-16 06:24:57
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351807,35.16733932,2018-10-16 06:47:58,2018-10-16 06:48:01
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16907883,2018-10-16 06:48:19,2018-10-16 06:48:27
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346313,35.17578888,2018-10-16 06:51:10,2018-10-16 06:51:18
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335175,35.17721939,2018-10-16 06:52:07,2018-10-16 06:52:13
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0141602,35.21234894,2018-10-17 06:16:37,2018-10-17 06:16:53
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0124054,35.21194839,2018-10-17 06:24:31,2018-10-17 06:24:40
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16741943,2018-10-17 06:51:01,2018-10-17 06:51:05
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16910934,2018-10-17 06:51:25,2018-10-17 06:51:40
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17586136,2018-10-17 06:53:28,2018-10-17 06:53:33
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334259,35.17724991,2018-10-17 06:54:07,2018-10-17 06:54:15
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014328,35.2123909,2018-10-18 06:15:37,2018-10-18 06:15:45
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122223,35.21186829,2018-10-18 06:24:16,2018-10-18 06:24:25
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351501,35.1673317,2018-10-18 06:52:49,2018-10-18 06:52:58
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16920853,2018-10-18 06:53:10,2018-10-18 06:53:19
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583847,2018-10-18 06:56:13,2018-10-18 06:56:17
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334259,35.17723846,2018-10-18 06:57:01,2018-10-18 06:57:09
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21247101,2018-10-19 06:17:11,2018-10-19 06:17:20
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123901,35.21194077,2018-10-19 06:24:17,2018-10-19 06:24:24
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.16748047,2018-10-19 06:51:53,2018-10-19 06:51:55
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018-10-19 06:52:11,2018-10-19 06:52:21
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578888,2018-10-19 06:54:50,2018-10-19 06:54:59
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17728043,2018-10-19 06:55:41,2018-10-19 06:55:49
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21245956,2018-10-22 06:16:26,2018-10-22 06:16:35
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21184921,2018-10-22 06:24:38,2018-10-22 06:24:42
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352417,35.16740036,2018-10-22 06:50:23,2018-10-22 06:50:31
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16910934,2018-10-22 06:50:41,2018-10-22 06:50:47
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346313,35.17578888,2018-10-22 06:53:32,2018-10-22 06:53:39
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17726135,2018-10-22 06:54:26,2018-10-22 06:54:34
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0145111,35.21240997,2018-10-23 06:16:44,2018-10-23 06:16:55
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0124054,35.21184921,2018-10-23 06:24:41,2018-10-23 06:24:46
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.16746902,2018-10-23 06:52:17,2018-10-23 06:52:23
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16915131,2018-10-23 06:52:35,2018-10-23 06:52:44
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578888,2018-10-23 06:56:08,2018-10-23 06:56:14
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332733,35.17728043,2018-10-23 06:57:02,2018-10-23 06:57:09
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144348,35.21237183,2018-10-24 06:16:40,2018-10-24 06:16:46
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123596,35.21197128,2018-10-24 06:24:16,2018-10-24 06:24:24
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16736984,2018-10-24 06:48:58,2018-10-24 06:49:05
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16931915,2018-10-24 06:49:19,2018-10-24 06:49:21
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583084,2018-10-24 06:51:04,2018-10-24 06:51:08
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333496,35.17724991,2018-10-24 06:51:55,2018-10-24 06:52:03
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014389,35.21239853,2018-10-25 06:16:40,2018-10-25 06:16:46
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121765,35.21192932,2018-10-25 06:24:40,2018-10-25 06:24:50
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351654,35.16730881,2018-10-25 06:52:13,2018-10-25 06:52:18
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16934967,2018-10-25 06:52:34,2018-10-25 06:52:39
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17580032,2018-10-25 06:54:25,2018-10-25 06:54:32
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334106,35.17723083,2018-10-25 06:55:16,2018-10-25 06:55:22
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144348,35.2123909,2018-10-26 06:16:52,2018-10-26 06:16:56
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121918,35.21186829,2018-10-26 06:24:25,2018-10-26 06:24:31
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16738129,2018-10-26 06:52:43,2018-10-26 06:52:49
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16934967,2018-10-26 06:53:04,2018-10-26 06:53:10
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.1758194,2018-10-26 06:56:16,2018-10-26 06:56:24
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332733,35.17729187,2018-10-26 06:57:07,2018-10-26 06:57:11
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143433,35.21234894,2018-10-29 06:16:52,2018-10-29 06:16:58
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122986,35.21191025,2018-10-29 06:24:25,2018-10-29 06:24:31
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16746902,2018-10-29 06:51:52,2018-10-29 06:51:59
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16923904,2018-10-29 06:52:10,2018-10-29 06:52:20
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17580032,2018-10-29 06:53:46,2018-10-29 06:53:54
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333496,35.17724991,2018-10-29 06:54:34,2018-10-29 06:54:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144958,35.21240997,2018-10-30 06:17:03,2018-10-30 06:17:08
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121002,35.21189117,2018-10-30 06:24:09,2018-10-30 06:24:17
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16727829,2018-10-30 06:50:42,2018-10-30 06:50:50
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16934967,2018-10-30 06:51:03,2018-10-30 06:51:06
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17580032,2018-10-30 06:54:09,2018-10-30 06:54:14
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335175,35.17721176,2018-10-30 06:54:57,2018-10-30 06:55:02
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0145111,35.21239853,2018-10-31 06:16:57,2018-10-31 06:17:03
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121918,35.21186829,2018-10-31 06:24:27,2018-10-31 06:24:33
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16738129,2018-10-31 06:52:09,2018-10-31 06:52:18
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16926956,2018-10-31 06:52:30,2018-10-31 06:52:39
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17580032,2018-10-31 06:54:48,2018-10-31 06:54:56
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334106,35.17726135,2018-10-31 06:55:36,2018-10-31 06:55:46
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014267,35.21234131,2018-11-01 06:09:11,2018-11-01 06:09:17
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21194077,2018-11-01 06:21:38,2018-11-01 06:21:43
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351501,35.16730118,2018-11-01 06:38:56,2018-11-01 06:39:04
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16905975,2018-11-01 06:39:20,2018-11-01 06:39:30
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17586899,2018-11-01 06:40:35,2018-11-01 06:40:41
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333344,35.17726135,2018-11-01 06:41:08,2018-11-01 06:41:15
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143738,35.21236038,2018-11-02 06:16:47,2018-11-02 06:16:53
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123444,35.21195984,2018-11-02 06:24:11,2018-11-02 06:24:18
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16728973,2018-11-02 06:52:17,2018-11-02 06:52:25
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16905975,2018-11-02 06:52:38,2018-11-02 06:52:41
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018-11-02 06:54:47,2018-11-02 06:54:55
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334106,35.17723846,2018-11-02 06:55:44,2018-11-02 06:55:50
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142975,35.21237946,2018-11-05 06:06:38,2018-11-05 06:06:49
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121613,35.2118988,2018-11-05 06:20:32,2018-11-05 06:20:37
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.16749954,2018-11-05 06:42:47,2018-11-05 06:42:53
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9353943,35.16941071,2018-11-05 06:43:05,2018-11-05 06:43:14
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345703,35.17596054,2018-11-05 06:44:02,2018-11-05 06:44:10
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.933548,35.17718887,2018-11-05 06:44:29,2018-11-05 06:44:39
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21242905,2018-11-06 06:06:33,2018-11-06 06:06:36
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122223,35.21184158,2018-11-06 06:21:30,2018-11-06 06:21:36
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.1674118,2018-11-06 06:41:24,2018-11-06 06:41:34
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16915131,2018-11-06 06:41:45,2018-11-06 06:41:55
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17589951,2018-11-06 06:42:45,2018-11-06 06:42:55
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334869,35.17720032,2018-11-06 06:43:18,2018-11-06 06:43:24
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21244049,2018-11-07 06:12:28,2018-11-07 06:12:33
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121613,35.21179962,2018-11-07 06:21:46,2018-11-07 06:21:55
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16727066,2018-11-07 06:41:22,2018-11-07 06:41:30
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.1693306,2018-11-07 06:41:43,2018-11-07 06:41:46
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17580032,2018-11-07 06:42:55,2018-11-07 06:43:03
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17726898,2018-11-07 06:43:43,2018-11-07 06:43:50
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144958,35.21245956,2018-11-08 06:10:35,2018-11-08 06:10:41
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123749,35.21181107,2018-11-08 06:21:47,2018-11-08 06:21:53
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16728973,2018-11-08 06:39:02,2018-11-08 06:39:07
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16909027,2018-11-08 06:39:23,2018-11-08 06:39:28
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17583847,2018-11-08 06:40:29,2018-11-08 06:40:37
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17726898,2018-11-08 06:41:11,2018-11-08 06:41:19
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143433,35.2123909,2018-11-09 06:08:49,2018-11-09 06:08:54
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122986,35.21179962,2018-11-09 06:21:31,2018-11-09 06:21:36
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16743851,2018-11-09 06:41:46,2018-11-09 06:41:55
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16931152,2018-11-09 06:42:07,2018-11-09 06:42:11
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17593002,2018-11-09 06:43:13,2018-11-09 06:43:19
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332275,35.1772995,2018-11-09 06:43:52,2018-11-09 06:43:56
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21240997,2018-11-12 06:10:43,2018-11-12 06:10:47
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122681,35.21186829,2018-11-12 06:20:19,2018-11-12 06:20:22
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16740036,2018-11-12 06:38:46,2018-11-12 06:38:51
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16921997,2018-11-12 06:39:04,2018-11-12 06:39:12
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17581177,2018-11-12 06:40:04,2018-11-12 06:40:07
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17720032,2018-11-12 06:40:34,2018-11-12 06:40:41
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0145111,35.21237946,2018-11-13 06:10:37,2018-11-13 06:10:45
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123291,35.21194077,2018-11-13 06:20:10,2018-11-13 06:20:20
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.1673584,2018-11-13 06:38:25,2018-11-13 06:38:35
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354706,35.16909027,2018-11-13 06:38:43,2018-11-13 06:38:46
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17580032,2018-11-13 06:39:58,2018-11-13 06:40:02
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9331818,35.17729187,2018-11-13 06:40:49,2018-11-13 06:40:54
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0145264,35.21237183,2018-11-14 06:10:37,2018-11-14 06:10:45
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122986,35.21197891,2018-11-14 06:20:13,2018-11-14 06:20:16
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9353333,35.16749954,2018-11-14 06:38:22,2018-11-14 06:38:30
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16934967,2018-11-14 06:38:40,2018-11-14 06:38:46
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17589951,2018-11-14 06:39:43,2018-11-14 06:39:46
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332733,35.17726135,2018-11-14 06:40:31,2018-11-14 06:40:36
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143433,35.21236038,2018-11-15 06:10:37,2018-11-15 06:10:44
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123291,35.21194839,2018-11-15 06:20:01,2018-11-15 06:20:09
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351807,35.16730881,2018-11-15 06:38:52,2018-11-15 06:39:00
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16930008,2018-11-15 06:39:16,2018-11-15 06:39:24
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346466,35.17583084,2018-11-15 06:40:16,2018-11-15 06:40:22
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334564,35.17721176,2018-11-15 06:40:46,2018-11-15 06:40:51
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21236038,2018-11-19 06:08:32,2018-11-19 06:08:40
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123596,35.21192169,2018-11-19 06:19:53,2018-11-19 06:19:57
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.1673584,2018-11-19 06:38:41,2018-11-19 06:38:46
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16931915,2018-11-19 06:39:02,2018-11-19 06:39:10
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018-11-19 06:40:05,2018-11-19 06:40:13
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333496,35.17723083,2018-11-19 06:40:44,2018-11-19 06:40:50
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21245956,2018-11-20 06:10:26,2018-11-20 06:10:30
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121307,35.21189117,2018-11-20 06:19:53,2018-11-20 06:20:01
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16743851,2018-11-20 06:39:14,2018-11-20 06:39:20
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16899109,2018-11-20 06:39:32,2018-11-20 06:39:36
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17578888,2018-11-20 06:40:44,2018-11-20 06:40:49
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17723846,2018-11-20 06:41:29,2018-11-20 06:41:36
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0141602,35.21236038,2018-11-21 06:09:44,2018-11-21 06:09:57
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.012146,35.21191025,2018-11-21 06:20:02,2018-11-21 06:20:06
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351654,35.16733932,2018-11-21 06:38:20,2018-11-21 06:38:29
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16925049,2018-11-21 06:38:41,2018-11-21 06:38:50
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17583084,2018-11-21 06:39:53,2018-11-21 06:40:04
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335175,35.17718887,2018-11-21 06:40:23,2018-11-21 06:40:28
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21244812,2018-11-22 06:10:28,2018-11-22 06:10:32
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.2118988,2018-11-22 06:19:43,2018-11-22 06:19:47
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16743088,2018-11-22 06:38:49,2018-11-22 06:38:56
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16931152,2018-11-22 06:39:10,2018-11-22 06:39:20
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578888,2018-11-22 06:41:46,2018-11-22 06:41:52
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17721176,2018-11-22 06:42:43,2018-11-22 06:42:47
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014328,35.21244049,2018-11-23 06:10:34,2018-11-23 06:10:40
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121002,35.21192169,2018-11-23 06:19:49,2018-11-23 06:19:54
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16725159,2018-11-23 06:39:07,2018-11-23 06:39:13
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16902924,2018-11-23 06:39:28,2018-11-23 06:39:34
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018-11-23 06:40:40,2018-11-23 06:40:50
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333649,35.17724991,2018-11-23 06:41:28,2018-11-23 06:41:35
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144348,35.21247864,2018-11-26 06:10:37,2018-11-26 06:10:42
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122223,35.21200943,2018-11-26 06:20:04,2018-11-26 06:20:15
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9350891,35.16725922,2018-11-26 06:38:34,2018-11-26 06:38:40
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16936111,2018-11-26 06:38:55,2018-11-26 06:39:01
